core0_status,core1_status,core2_status,core3_status,cpu_freq_345600,cpu_freq_499200,cpu_freq_652800,cpu_freq_806400,cpu_freq_960000,cpu_freq_1113600,cpu_freq_1267200,cpu_freq_1420800,cpu_freq_1574400,cpu_freq_1728000,cpu_freq_1881600,cpu_freq_2035200,gpu_status,gpu_freq_140250000,gpu_freq_497250000,gpu_freq_943500000,gpu_freq_1300500000,emc_status,emc_freq_1062400000,emc_freq_1331200000,emc_freq_1600000000,emc_freq_1866000000,inference_time_w1,inference_time_w2,inference_time_w3,inference_time_w4
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.534481445948283,0.562686363855998,0.724846892886692,0.821373780568441
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.527612765630086,0.55304577615526,0.627416451772054,0.723841269810995
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.490686390135023,0.584121624628703,0.578352557288276,0.681055598788791
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.426375759972466,0.554795503616333,0.551500002543131,0.665424638324314
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.692265113194784,1.09053993225098,1.8064272403717,2.86859888500637
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.710929923587375,1.07446310255263,1.78102533022563,2.85381070772807
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.691474358240763,1.06398635440403,1.79499488406711,2.84587579303318
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.621979580985175,1.04664166768392,1.79769412676493,2.88052219814724
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.5378966861301,0.645110474692451,0.798130644692315,1.17013737890455
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.496971872117784,0.577734205457899,0.774551630020142,1.14837262365553
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.455312675899929,0.571723911497328,0.770459757910834,1.11758399009705
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.52623086505466,0.546129597557916,0.756533781687419,1.11010686556498
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.586655987633599,0.582309722900391,0.637313312954373,0.86174472173055
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.549706141153971,0.567825237909953,0.610108666949802,0.814770407146878
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.507007175021701,0.550966580708822,0.579917351404826,0.837625556521945
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.432749165429009,0.546106126573351,0.572885433832804,0.788688023885091
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.307600127326118,0.372257312138875,0.472061263190375,0.690635787116157
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.313418918185764,0.339565012190077,0.429631551106771,0.632335795296563
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.277653058369954,0.285676108466254,0.417723417282104,0.602486319012112
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.339217344919841,0.297816144095527,0.40481252140469,0.594691567950778
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.604372104008993,1.05650027592977,1.73980040020413,2.80078734291924
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.575608147515191,1.01917576789856,1.7128709687127,2.77366320292155
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.557804293102688,0.994839350382487,1.70158886909485,2.79680156707764
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.564948691262139,0.988200902938843,1.68637463781569,2.77807468838162
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.341682381100125,0.45606099234687,0.68395545747545,1.10262952910529
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.360062069363064,0.409434371524387,0.660988569259644,1.0549557738834
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.302239444520738,0.403472105662028,0.649589485592312,1.03514528274536
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.320122083028158,0.394327534569634,0.642121526930067,1.02486077944438
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.322524070739746,0.407599343193902,0.536886877483792,0.77558782365587
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.327499681048923,0.368284304936727,0.479852782355415,0.706016646491157
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.301767667134603,0.356767998801337,0.44394400384691,0.678546773062812
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.289026445812649,0.351030853059557,0.440330240461561,0.671793460845947
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.254639758004083,0.330877621968587,0.47376365131802,0.679746548334757
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.222781207826402,0.309199015299479,0.393374019198947,0.592535787158542
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.245960262086656,0.252536270353529,0.359363926781548,0.563971598943075
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.266682598325941,0.28918899430169,0.350969738430447,0.537364403406779
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.519133382373386,0.956871880425347,1.69181966781616,2.74573209550646
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.506087117724948,0.988246149486966,1.70958799786038,2.74745281537374
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.505795266893175,0.969034353892008,1.65491565068563,2.71671909756131
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.504852003521389,0.957331789864434,1.65617844793532,2.71780390209622
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.302994992997911,0.394064823786418,0.694594780604045,1.03192120128208
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.296186076270209,0.395757489734226,0.668640189700656,0.988117085562812
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.295908636516995,0.381470918655396,0.643318600124783,0.98616443739997
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.278426673677233,0.365691211488512,0.622182448705037,0.956747478908963
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.261922968758477,0.331578969955444,0.5120972527398,0.747770256466336
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.247142367892795,0.313099834654066,0.486878924899631,0.706770473056369
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.236666414472792,0.296363115310669,0.459327671262953,0.673817104763455
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.2522202067905,0.286376555760701,0.445770502090454,0.661448823081123
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.231208271450467,0.285020351409912,0.405696551005046,0.649603419833713
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.226332955890232,0.282030555937025,0.376913653479682,0.601305961608887
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.194227457046509,0.259841680526733,0.377415392133925,0.553779893451267
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.203591505686442,0.253579828474257,0.353727526134915,0.529509438408746
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.517592615551419,0.939437866210938,1.66990902688768,2.72438851992289
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.530396223068237,0.927361541324192,1.65244934293959,2.7051813337538
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.526806433995565,0.9514565732744,1.64789777331882,2.70735838678148
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.527434878879123,0.96593083275689,1.6232504579756,2.67661653624641
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.280431588490804,0.437462303373549,0.63509209950765,1.03336887889438
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.262895266215007,0.413788901435004,0.609144634670681,0.944753885269165
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.252153264151679,0.39308942688836,0.587726778454251,0.918838792377048
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.247539334826999,0.387500100665622,0.587743202845255,0.923138459523519
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.250764740837945,0.301445749070909,0.464622020721436,0.705108669069078
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.234377304712931,0.27607258160909,0.433666070302327,0.655724419487847
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.223315159479777,0.269117991129557,0.423491133583917,0.621396568086412
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.228152460522122,0.258995665444268,0.401185936397976,0.608621252907647
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.199831432766385,0.288891898261176,0.413939793904622,0.618119239807129
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.201002226935493,0.241315285364787,0.37312036090427,0.557244459788005
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.198272281222873,0.228230635325114,0.350522756576538,0.53453344768948
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.181810484992133,0.224523067474365,0.337163183424208,0.523782836066352
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.514040496614244,0.957936101489597,1.67247854338752,2.69684921370612
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.493616183598836,0.926801787482368,1.63777640130785,2.67916599909465
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.493444310294257,0.912276983261108,1.64552304479811,2.65088703897264
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.486720985836453,0.9068390528361,1.64840277036031,2.67590504222446
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.243208991156684,0.388730631934272,0.616070111592611,0.971593221028646
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.312944385740492,0.368892245822483,0.616360982259115,0.94317454761929
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.244722074932522,0.348999871148003,0.61298762427436,0.92171123292711
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.21336923705207,0.347478946050008,0.605744070476956,0.918435997433133
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.229045973883735,0.28110310766432,0.456032779481676,0.733604192733765
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.218107938766479,0.263805468877157,0.427224106258816,0.649263328976101
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.190620501836141,0.246698353025648,0.42060046725803,0.632979101604886
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.209449132283529,0.246678219901191,0.401937246322632,0.594505310058594
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.207751433054606,0.250592549641927,0.416145881017049,0.620921638276842
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.193218284183078,0.223429573906793,0.375814835230509,0.569212781058417
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.188009924358792,0.208158863915337,0.345082680384318,0.518576595518324
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.179816802342733,0.202979564666748,0.334961785210503,0.502411497963799
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.486477931340535,0.944054921468099,1.65345878071255,2.72946243815952
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.48466968536377,0.922007189856635,1.64486145973206,2.67039357291328
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.481121407614814,0.912359502580431,1.63166570663452,2.65081275833978
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.484328905741374,0.898852772182889,1.61999932924906,2.64923742082384
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.220529609256321,0.372411462995741,0.625595516628689,0.962509632110596
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.210712432861328,0.354971196916368,0.601531267166138,0.916894912719727
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.195026689105564,0.348684125476413,0.585240523020426,0.888461112976074
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.198636346393161,0.336663643519084,0.58034978972541,0.913111103905572
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.210195514890883,0.279048734241062,0.486816883087158,0.68569909201728
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.194659259584215,0.258404970169067,0.461721685197618,0.628916846381293
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.185437361399333,0.255136171976725,0.435855786005656,0.603642808066474
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.180613862143623,0.227975765864054,0.427994807561239,0.588028139538235
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.196813609864977,0.232638544506497,0.44147359000312,0.613491031858656
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.181568410661485,0.215304003821479,0.382658825980292,0.575042751100328
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.176266855663723,0.215436908933851,0.357889784706963,0.546479596032037
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.167751815583971,0.194547732671102,0.334133572048611,0.519886785083347
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.484809425142076,0.931907044516669,1.65042736795213,2.68288861380683
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.489976485570272,0.934903727637397,1.63371573554145,2.66548114352756
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.503165509965685,0.91753175523546,1.62301712565952,2.64466958575779
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.497073464923435,0.917473581102159,1.60998172230191,2.63543913099501
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.215151786804199,0.365772724151611,0.61883446905348,0.963941547605726
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.207887331644694,0.349650753868951,0.593913237253825,0.919142378701104
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.198213895161947,0.353090021345351,0.60701068242391,0.898154735565186
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.198653592003716,0.336818880505032,0.594670534133911,0.875979450013902
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.197884665595161,0.277093145582411,0.464331653383043,0.671935081481934
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.18186076482137,0.27028923564487,0.423009369108412,0.624324772093031
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.17457209693061,0.267251226637099,0.406994024912516,0.595426453484429
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.170125616921319,0.253719912634956,0.396968444188436,0.578176339467367
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.184577888912625,0.247685194015503,0.442059728834364,0.599952936172485
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.17165552245246,0.216556946436564,0.405702114105225,0.54617969195048
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.163356410132514,0.203442176183065,0.3498604827457,0.509472211201986
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.159168640772502,0.199193424648709,0.331764671537611,0.501620478100247
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.507234573364258,0.919175757302178,1.65132088131375,2.68928816583422
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.497948990927802,0.932116958830092,1.62884079085456,2.66236066818237
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.476067225138346,0.900205241309272,1.61510952313741,2.64550293816461
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.475583049986098,0.890902121861776,1.61562016275194,2.63548053635491
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.215175708134969,0.377132892608643,0.613102409574721,0.97048913107978
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.202004379696316,0.382776419321696,0.621612336900499,0.912381198671129
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.196258438958062,0.3598755730523,0.561391327116225,0.880621671676636
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.192734744813707,0.360517819722493,0.573626465267605,0.870290756225586
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.184156894683838,0.298847066031562,0.458976533677843,0.661278300815158
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.170113139682346,0.281111505296495,0.418128993776109,0.630861017439101
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.163900984658135,0.253426631291707,0.400670740339491,0.619306749767727
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.160516129599677,0.258437580532498,0.390012661616008,0.600325187047323
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0.178408119413588,0.245247364044189,0.418850236468845,0.589766714307997
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.165176312128703,0.236760934193929,0.385133478376601,0.540362411075168
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.154179440604316,0.199856095843845,0.359923892550998,0.506527079476251
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0.15145911110772,0.20187587208218,0.348944028218587,0.487452030181885
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0.50655542479621,0.93112677998013,1.64099118444655,2.70691784222921
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0.475468423631456,0.89932123819987,1.62965920236376,2.65177072419061
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0.476482682757907,0.894287162356906,1.61589572164747,2.6632333861457
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0.48860862520006,0.894216087129381,1.62609132130941,2.64915437168545
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.209387911690606,0.390395455890232,0.641049994362725,0.940598196453518
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0.200786934958564,0.365513934029473,0.5948273340861,0.915964576933119
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.196197244856093,0.353858974244859,0.574213213390774,0.898044453726874
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.192329088846842,0.349770969814724,0.565715657340156,0.872475465138753
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0.177383767233955,0.288377258512709,0.458220587836372,0.687905576494005
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.162157588534885,0.267878744337294,0.419159491856893,0.638378779093424
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.153837150997586,0.252304024166531,0.401305278142293,0.609431982040405
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.151416540145874,0.252294328477648,0.389640675650703,0.573853863610162
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.170379135343764,0.265218787723117,0.413245439529419,0.589074717627631
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.157060888078478,0.21654290623135,0.376632769902547,0.535344282786051
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.148569160037571,0.237658553653293,0.354208601845635,0.503303580813938
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0.143090883890788,0.217614756690131,0.339041948318481,0.48385124736362
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0.482225947909885,0.915540483262804,1.63508656289842,2.68755571047465
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.482013093100654,0.896153079138862,1.63748860359192,2.67456115616692
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.481081538730197,0.891554329130385,1.61159515380859,2.62601992819044
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0.496270312203301,0.887173467212253,1.61026003625658,2.6330041885376
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.210737016465929,0.396761973698934,0.622747553719415,0.933628267712063
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.20509057574802,0.357455121146308,0.586967362297906,0.924074358410305
